id,iso3,langID,langEn,langTh,titleEn,titleTh,verseEn,verseTh,playUrl,downloadTrack001Url,downloadZipUrl,program,shareProgUrl,,,
35850,PWO,416,Karen Pwo Western,กะเหรี่ยงโป ตะวันตก,Jesus Story 1 of 2,เรื่องราวของพระเยซู 1 of 2,"1 Peter 5:5-6 Young men, in the same way be submissive to those who are older. All of you, clothe yourselves with humility toward one another, because, God opposes the proud but gives grace to the humble. Humble yourselves, therefore, under God’s mighty hand, that He may lift you up in due time.",1 เปโตร 5:5-6 ใน​ทำนอง​เดียวกัน คน​ที่มี​อายุ​น้อยกว่า ก็​ให้​เชื่อฟัง​พวก​ผู้นำ​อาวุโส แต่​ความจริง​แล้ว ทุกๆคน​ควร​จะ​อ่อนน้อม​ถ่อมตัว​รับใช้​ซึ่งกัน​และ​กัน​เหมือนกับ​ที่​พระคัมภีร์​เขียน​ไว้​ว่า พระเจ้า​ต่อต้าน​คน​ที่​เย่อหยิ่ง​จองหอง แต่​มี​ความ​เมตตา​กรุณา​ต่อ​คน​ที่​อ่อนน้อม​ถ่อมตน 6ถ้า​อย่างนั้น ให้​พวกคุณ​อ่อนน้อม​ถ่อมตัว​ลง​ใต้​อำนาจ​ที่​ยิ่งใหญ่​ของ​พระเจ้า เพื่อ​พระเจ้า​จะ​ได้​ยก​คุณ​ขึ้น​เมื่อ​ถึง​เวลาที่​เหมาะสม,fivefish.org/T35850,fivefish.org/T35850-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/35850.zip,35850,5fi.sh/T35850,,,
35851,PWO,416,Karen Pwo Western,กะเหรี่ยงโป ตะวันตก,Jesus Story 2 of 2,เรื่องราวของพระเยซู 2 of 2,1 Peter 5:7 Cast all your anxiety on Him because He cares for you.,1 เปโตร 5:7 ให้​เอา​ความ​กังวล​ทั้งหมด​ของ​คุณ​ฝากไว้​กับ​พระเจ้า เพราะ​พระองค์​ห่วงใย​คุณ,fivefish.org/T35851,fivefish.org/T35851-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/35851.zip,35851,5fi.sh/T35851,,,
9850,PWO,416,Karen Pwo Western,กะเหรี่ยงโป ตะวันตก,Words of Life 1,พระคำแห่งชีวิต 1,"1 John 2:15 Do not love the world or anything in the world. If anyone loves the world, the love of the Father is not in him.",1 ยอห์น 2:15 อย่า​รัก​โลก​หรือ​รัก​สิ่งของ​ใน​โลกนี้​อีก​ต่อไป ถ้า​คนไหน​รัก​โลกนี้ คนนั้น​ก็​ไม่ได้​รัก​พระบิดา,fivefish.org/T9850,fivefish.org/T9850-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/9850.zip,9850,5fi.sh/T9850,,,
9851,PWO,416,Karen Pwo Western,กะเหรี่ยงโป ตะวันตก,Words of Life 2,พระคำแห่งชีวิต 2,"1 John 2:16 For everything in the world - the lust of the flesh, the lust of the eyes, and the pride of life - comes not from the Father but from the world.",1 ยอห์น 2:16 เพราะ​ทุกสิ่ง​ทุกอย่าง​ใน​โลกนี้ คือ​กิเลสตัณหา​ของ​สันดาน กิเลสตัณหา​ของ​ตา และ​การ​โอ้อวด​ใน​สิ่ง​ที่​ทำ​หรือ​มี สิ่ง​เหล่านี้​ไม่ได้​มา​จาก​พระบิดา แต่​มา​จาก​โลกนี้,fivefish.org/T9851,fivefish.org/T9851-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/9851.zip,9851,5fi.sh/T9851,,,
33121,KSW,238,Karen S'gaw,กะเหรี่ยงสะกอ,Following Jesus,ติดตามพระเยซู,"1 John 3:18 Dear children, let us not love with words or tongue but with actions and in truth.",1 เปโตร 3:18 พระคริสต์​ทนทุกข์​เพื่อ​จัดการ​กับ​ความบาป​ครั้งเดียว​ก็​เพียงพอ​แล้ว พระองค์​ทำ​อย่างนี้​เพื่อ​นำ​คุณ​ไป​หา​พระเจ้า พระองค์​ถูก​ฆ่า​ทางกาย​แต่​มี​ชีวิต​ขึ้น​มา​ใหม่​โดย​ทาง​พระวิญญาณ,fivefish.org/T33121,fivefish.org/T33121-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/33121.zip,33121,5fi.sh/T33121,,,
27200,KSW,238,Karen S'gaw,กะเหรี่ยงสะกอ,Freedom in Jesus,อิสรภาพในพระเยซู,1 John 5:13 I write these things to you who believe in the name of the Son of God so that you may know that you have eternal life.,1 ยอห์น 5:13 ผม​ได้​เขียน​เรื่องนี้​ถึง​พวกคุณ​ที่​ไว้วางใจ​ใน​พระบุตร​ของ​พระเจ้า เพื่อ​พวกคุณ​จะ​ได้​รู้​ว่า คุณ​ยัง​มี​ชีวิต​ตลอดไป​กับ​พระเจ้า​อยู่,fivefish.org/T27200,fivefish.org/T27200-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/27200.zip,27200,5fi.sh/T27200,,,
38334,KSW,238,Karen S'gaw,กะเหรี่ยงสะกอ,Good News,ข่าวประเสริฐ,"Revelation 1:8 ""I am the Alpha and the Omega,"" says the Lord God, ""Who is, and Who was, and Who is to come, the Almighty.""",วิวรณ์ 1:8 พระเจ้า​องค์​เจ้า​ชีวิต​พูดว่า “เรา​คือ​จุดเริ่มต้น​และ​จุดจบ พระเจ้า​ผู้ที่​เป็น​อยู่​ใน​ปัจจุบัน ใน​อดีต และ​กำลัง​จะ​มา​ใน​อนาคต พระเจ้า​ผู้​มี​ฤทธิ์​ทั้งสิ้น”,fivefish.org/T38334,fivefish.org/T38334-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/38334.zip,38334,5fi.sh/T38334,,,
64523,KSW,238,Karen S'gaw,กะเหรี่ยงสะกอ,LLL 1 Beginning with GOD,LLL 1 เริ่มต้นกับพระเจ้า,"Revelation 3:20 Here I am! I stand at the door and knock. If anyone hears My voice and opens the door, I will come in and eat with him, and he with Me.",วิวรณ์ 3:20 ฟัง​ไว้​ให้ดี เรา​ยืน​เคาะ​ประตู​อยู่ ถ้า​ใคร​ได้ยิน​เสียง​ของ​เรา​แล้ว​เปิด​ประตู เรา​จะ​เข้า​ไป​ข้างใน และ​กิน​อาหาร​ร่วมกับ​คนนั้น,fivefish.org/T64523,fivefish.org/T64523-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/64523.zip,64523,5fi.sh/T64523,,,
64524,KSW,238,Karen S'gaw,กะเหรี่ยงสะกอ,LLL 2 Mighty Men of GOD,LLL 2 ผู้ได้รับอำนาจจากพระเจ้า,Genesis 1:1 In the beginning God created the heavens and the earth.,ปฐมกาล 1:1 ใน​ปฐมกาล​นั้น เมื่อ​พระเจ้า​สร้าง​แผ่นดิน​และ​ท้องฟ้า,fivefish.org/T64524,fivefish.org/T64524-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/64524.zip,64524,5fi.sh/T64524,,,
64525,KSW,238,Karen S'gaw,กะเหรี่ยงสะกอ,LLL 3 Victory through GOD,LLL 3 ชัยชนะโดยพระเจ้า,"Exodus 23:25 ""Worship the LORD your God, and His blessing will be on your food and water. I will take away sickness from among you.""",อพยพ 23:25 ถ้า​พวกเจ้า​รับใช้​พระยาห์เวห์​พระเจ้า​ของเจ้า พระองค์​จะ​อวยพร​อาหาร​และ​น้ำ​ของเจ้า และ​เรา​จะ​เอา​เชื้อโรค​ออก​ไป​จากเจ้า,fivefish.org/T64525,fivefish.org/T64525-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/64525.zip,64525,5fi.sh/T64525,,,
64526,KSW,238,Karen S'gaw,กะเหรี่ยงสะกอ,LLL 4 Servants of GOD,LLL 4 ผู้รับใช้ของพระเจ้า,Leviticus 19:11 Do not steal. Do not lie. Do not deceive on another.,เลวีนิติ 19:11 เจ้า​ต้อง​ไม่​ขโมย ไม่​โกง​หรือ​โกหก​ซึ่งกัน​และกัน,fivefish.org/T64526,fivefish.org/T64526-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/64526.zip,64526,5fi.sh/T64526,,,
64527,KSW,238,Karen S'gaw,กะเหรี่ยงสะกอ,LLL 5 On Trial for GOD,LLL 5 การทดสอบเพื่อพระเจ้า,"Numbers 23:19 God is not a man, that He should lie, nor a son of man, that He should change His mind. Does He speak and then not act? Does He promise and not fulfill?",กันดารวิถี 23:19 พระเจ้า​ไม่​ใช่​มนุษย์​ที่​พูด​โกหก และ​ก็​ไม่​ใช่​มนุษย์​ที่​ชอบ​เปลี่ยนใจ มี​หรือ​ที่​พระองค์​พูด​แล้ว​ไม่​ทำ หรือ​สัญญา​แล้ว​ไม่​ทำ​ตาม​สัญญานั้น,fivefish.org/T64527,fivefish.org/T64527-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/64527.zip,64527,5fi.sh/T64527,,,
64528,KSW,238,Karen S'gaw,กะเหรี่ยงสะกอ,LLL 6 JESUS - Teacher & Healer,LLL 6 พระเยซูเป็นผู้สอนและผู้รักษา,"Deuteronomy 31:6 Be strong and courageous. Do not be afraid or terrified because of them, for the LORD your God goes with you; He will never leave you nor forsake you.""",เฉลยธรรมบัญญัติ 31:6 ให้​เข้มแข็ง​และ​กล้าหาญ​ไว้ ไม่​ต้อง​กลัว​หรือ​ตื่นตกใจ​เพราะ​พวกนั้น เพราะ​พระยาห์เวห์​พระเจ้า​ของ​ท่าน​คือ​ผู้ที่​จะ​ไป​กับ​ท่าน พระองค์​จะ​ไม่​ละ​ท่าน​ไป​หรือ​ทอดทิ้ง​ท่าน​หรอก”,fivefish.org/T64528,fivefish.org/T64528-001.mp3,https://files.globalrecordings.net/files/set/mp3-low/64528.zip,64528,5fi.sh/T64528,,,
